0,797034581097325|0,590259997449005|0,914532473736691|0,30542497025124
0,459364981604444|0,53831981054429|0,598571568074902|0,652011738462379
0,139862371208082|0,338073088013601|0,534624627574638|0,47580742858155
0,850326897506754|0,944063438076555|0,337791254435569|0,218953302697722
0,119323326330317|0,0221486240728519|0,426356931881214|0,97363956783602
0,613099459844222|0,487168869230509|0,534244977652209|0,254476382981276
0,197519488724656|0,993791428391725|0,608395981420016|0,0588223343057662
0,818545016375624|0,887119287572391|0,663862259436335|0,309865711866815
0,592155000936312|0,714824833308731|0,450196696189324|0,46557355321272
0,0533909481267403|0,27166337392836|0,398817877005235|0,252743083635691
0,73583811462663|0,447567947882958|0,708646389054435|0,135502064198024
0,00619684113478141|0,212593928544127|0,874532781948584|0,847659952401957
0,0122145218831555|0,427430011996734|0,336248930700239|0,165531511961264
0,395838229169994|0,183357788800894|0,304586367357795|0,984925560180529
0,616933612905877|0,823421946178853|0,768109961304865|0,39111500437889
