0,596037851458433|0,365828741512182|0,0118809822070789|0,483529228476588|0,0509077138504515|0,649438679055049|0,313613068924105|0,037128161190603|0,885768278914396|0,661155859781967|0,0515782479436967|0,718962355385983|0,999445922672491|0,727497437841956|0,331659208671962
0,654655727862686|0,273677137342131|0,552210444841632|0,662814823287919|0,0133881326827165|0,272335047494776|0,983995181500909|0,718316190279236|0,356028937900452|0,784061129570036|0,803872944230155|0,471400943804253|0,336448432103008|0,41408984894589|0,797156236040013
0,883223614601057|0,476740658970895|0,807462982278067|0,115909911746117|0,80767038409024|0,187363827222662|0,730920852502305|0,966259928404475|0,201624006592494|0,757470560612842|0,552828632086901|0,56554959694182|0,396815578172363|0,65551157139964|0,566219303089296
0,631549148648767|0,0986656961490706|0,526854395180407|0,0303469668283812|0,947987551311025|0,228197900684643|0,152015659563251|0,719994905274359|0,204638199976011|0,274286334996245|0,131904729237736|0,290324513469974|0,0408992986385242|0,974831872607969|0,384571875158964
0,180959492074772|0,680344763994377|0,523868648579283|0,355502207929037|0,391184312473603|0,827042017982827|0,191674380652455|0,148632968379479|0,28382793221801|0,800103036128032|0,238093298505104|0,604007290957499|0,0233122315366344|0,266039118294622|0,727719307750333
0,340318877874091|0,0643283371181825|0,583425749364973|0,695987108021969|0,644541852476328|0,876261350641149|0,825596005574612|0,0957302391043539|0,0311524798307347|0,065643424664458|0,0593407023974418|0,125125025457295|0,926747463143779|0,615034807294158|0,276961719280557
0,662456534180071|0,143602666977608|0,802140563168628|0,433432022777122|0,763190710806842|0,659511898020055|0,832071070946786|0,239968930948511|0,908373605417262|0,452713219194074|0,0226608747721933|0,90339173884289|0,790319444048367|0,591779622990535|0,64771618491398
0,513105999451646|0,797373057714372|0,196053514814029|0,425319438532609|0,685067792742079|0,737205278937335|0,977724606160878|0,383313542876073|0,687932970788299|0,163863582147222|0,691782050622526|2,50022858497697E-05|0,320482475832329|0,239511517453711|0,217362893380859
0,495689003027831|0,0121597745512425|0,961252060700791|0,311813381645742|0,998200312721636|0,961072151531033|0,0753038726166374|0,41414801283467|0,362569764890973|0,643607409504991|0,6441614868325|0,916664048990544|0,585004840318581|0,787970259221257|0,300801389990748
0,994987987910857|0,332173164622939|0,318785031940222|0,0464499844454462|0,0624548029445367|0,344138612665301|0,988109674764848|0,204048545194812|0,400175600964658|0,928774657160404|0,592326225057396|0,178236376111506|0,381080140071493|0,921715158467048|0,927923730075324
0,603212856968498|0,487302945222381|0,679632561132141|0,492268733909479|0,761347881407173|0,795087953002699|0,593463946410205|0,835993385797363|0,283164753710462|0,717615156768642|0,320799578596279|0,665288007196639|0,0990687041073426|0,95920633289926|0,0720870453268695
0,255934747055143|0,225587780226761|0,277600228915736|0,0494023282310936|0,897386668667843|0,177391763393484|0,972753563417473|0,698467228421228|0,566562499183492|0,276237985713518|0,235338687074994|0,260506814467025|0,875934939308062|0,0256080418013074|0,310783208492577
0,0284492862543321|0,672947078325295|0,281762765851693|0,454720747868866|0,263046367216411|0,114413398836932|0,830585466618922|0,0304824304908898|0,792389131985786|0,188381841028287|0,165069609491653|0,89903049119703|0,171311183446698|0,0519878571163806|0,78032448318802
0,570738070444548|0,874750962422579|0,230209109946251|0,353947759305103|0,528351753730491|0,432621514626137|0,401469034795402|0,335825610130944|0,276484907733502|0,151359882276207|0,224612419132428|0,609577611838271|0,332615892557714|0,719516432713492|0,271948484830534
0,577601324104518|0,144169301327397|0,380978590520554|0,721466692500499|0,889395621553713|0,649426690605202|0,74105308518794|0,288339865993867|0,265678991221673|0,362287252378784|0,571967808330417|0,980188185339881|0,332472000425901|0,134952511701245|0,922358583157118
0,516870186904851|0,0915507483722413|0,406482955630162|0,669277676692827|0,69155307053195|0,308239527655877|0,620306556867578|0,456442974720357|0,764660924097831|0,764635921811981|0,444153445979652|0,20464192852594|0,987279035145081|0,168734018769457|0,741304006772723
0,842897146867075|0,531083765221333|0,532883452499697|0,571811300968663|0,496507428352026|0,082359415517356|0,719789650626383|0,0761822411213919|0,432020754288892|0,515356705298348|0,930351864979766|0,142381605758509|0,841580215767762|0,24942521483145|0,0660674260305555
0,609519515470378|0,563069531024932|0,500614728080395|0,156476115415094|0,168366440650246|0,964317895455434|0,564142294490776|0,635367637330372|0,0430414122729755|0,86480503616147|0,483724896089977|0,562009737622929|0,634086007547605|0,580695059420865|0,757273113242012
0,52960715607256|0,0373384221630816|0,275990540755908|0,48090258775321|0,887438641343004|0,051445255545641|0,768280501835179|0,0506653450665368|0,729865766470258|0,0645777592736193|0,965509055166277|0,00630272226701617|0,934215676940147|0,198377562313516|0,311712655849621
0,4656428641014|0,416240535870306|0,518853867202464|0,34146210380898|0,368708540391507|0,670241311970279|0,103678812786787|0,827440827073269|0,592102139998275|0,33159532553125|0,455660386223188|0,430052344421881|0,119269135929304|0,113072294794522|0,198539821057832
