0,594283613187393|0,722420588937784|0,051097743236971|0,437730078323619|0,157172552848781|0,121006773841105|0,117016363943469|0,485345608315126|0,309187122764619|0,592806175161528
0,692991043763697|0,242294968684341|0,379187167798722|0,171406605360753|0,51264327089891|0,724999985063914|0,86849826568202|0,124092130048243|0,78739150231117|0,625625509128731
0,584059716474293|0,186531817161726|0,881617390961208|0,987573598040069|0,217104137510575|0,62475718540361|0,339658565046107|0,146985027076204|0,944000181715936|0,469922530683653
0,487886352691746|0,51377897826665|0,775158116489257|0,962836644594947|0,484008387422193|0,657151151288837|0,903277750081978|0,816866844341563|0,448057714592692|0,850260822964022
0,98257655323603|0,447936871297628|0,00532358931625429|0,867345204980739|0,408376209162351|0,0370375821539376|0,961272873432037|0,400694354623879|0,875649286376149|0,0246898494775825
0,435298296825634|0,154750407279819|0,563656933868144|0,718017694874675|0,147910159615758|0,200540178548796|0,0579551807874605|0,332810139438515|0,244391746467162|0,0321753691100401
0,200129228737265|0,876244812214861|0,479747637864085|0,562579991092244|0,274481048935317|0,587588274193736|0,655327238447651|0,549017227976125|0,871120048626848|0,931141566453102
0,736255819320798|0,881016124915805|0,214064175362729|0,85975068428542|0,793385802206297|0,0926134731120493|0,410870633279379|0,123574332391645|0,178122508422529|0,307248331749462
0,553757889919802|0,116027811596183|0,958855258747402|0,837848484906297|0,720832120962828|0,235486512647703|0,926299389883084|0,333493214721555|0,651971021039398|0,0729838349264971
0,493666657010869|0,322260051650116|0,809616780751206|0,0846167956872921|0,216118530005272|0,0920263999570284|0,304634897645859|0,679009388517127|0,0876303688099749|0,295573918286513
0,00553292921070612|0,0179593311706369|0,800855193660061|0,176098008256451|0,836439443210344|0,689454416134141|0,745454234418205|0,275531703734552|0,622737554191955|0,804784983305626
0,751528019901145|0,788691375306198|0,304682987884005|0,647531836595168|0,744254086513191|0,927387242171628|0,479329527578936|0,629068704614913|0,601206167415346|0,754631738995496
0,863013969204861|0,995668764224122|0,587292555061771|0,550254972907833|0,588982099475796|0,188287744851917|0,312638458475768|0,287948608998185|0,365592552984875|0,0190294892615776
0,737790878740042|0,0197731838653671|0,871863024249609|0,671322845700813|0,613367664913352|0,280557525474838|0,036165779007676|0,00399040989763588|0,631670755628343|0,176158485550507
0,287757115106917|0,725177124014672|0,450696075079355|0,863107800885619|0,207780562437969|0,658763334461843|0,787643285834996|0,856501719381894|0,744406135633777|0,336700627737074
0,0506643858042845|0,190913701518864|0,397527899312567|0,304914426200518|0,894043792921139|0,770469460529494|0,592346952106965|0,285098620357504|0,192673537969903|0,202984845360268
0,532787980294222|0,694939495387925|0,974107374425096|0,738620861777394|0,81232147189431|0,478828257172754|0,826857236133356|0,753873401206859|0,0864109057404152|0,36880912974887
0,835375007630966|0,750758211943674|0,534639681938402|0,442613281981374|0,137978384335515|0,458968995818388|0,371338627008413|0,0757647087219007|0,560578518808157|0,52504506824773
0,293085341012611|0,11698733275616|0,280547889545815|0,591093473411674|0,845639238993469|0,570107535258917|0,947369981066962|0,142584997761336|0,725145041348946|0,0884183929713529
0,715670339630763|0,0681385030355949|0,323884416522404|0,396497174350776|0,917167646771841|0,288098942156927|0,686892774741581|0,932261035746085|0,106310010471526|0,677897179349278
