0,200211596768448|0,74981259077313|0,845146592168671|0,603734674678992
0,519364286455961|0,639456887561575|0,218578901709327|0,181563698305545
0,738472455525059|0,758083444907369|0,877716601303647|0,531124300105089
0,217398590975161|0,288794005889815|0,778960519367345|0,0327514130774659
0,634423995685961|0,358643354549372|0,285392268228062|0,109508146582874
0,749707388109391|0,862655539001643|0,185107709460476|0,491619748292314
0,273495706856947|0,724080560600423|0,31380708576823|0,683368643598337
0,104610684376494|0,678092554527378|0,551940952219041|0,24480713682473
0,325409108458743|0,721674433779751|0,761911963001784|0,225899805420032
0,548652949067137|0,367089250761591|0,859832997834232|0,132693321040223
0,445903364310927|0,914779064205838|0,996586511375656|0,190131716518724
0,691166474805757|0,658415061728291|0,0949645094084388|0,945686865572672
0,00761218881588997|0,898104042233016|0,687147708464017|0,532117238981704
0,155154019666442|0,663534271374128|0,450399005995318|0,904665998604459
0,131091093705544|0,447722450107207|0,879907398894386|0,420877985852248
0,173730100120292|0,928922963295562|0,980389010617691|0,880366843603722
0,631395495790707|0,405495690370675|0,928604585085346|0,50983348652247
0,174111851572111|0,0414185305318881|0,275780641136589|0,0732510863213107
0,151193288690966|0,961061572172242|0,887051849107748|0,677547829541167
0,253620221863324|0,307933356290652|0,549415146256525|0,410273474832193
